7640362,385504,1
7517173,216789,1
7877337,189536,1
8165460,366564,1
5128343,422377,1
7176760,282799,1
7896024,225947,1
6842615,382576,1
6586443,157877,1
4594576,328161,1
7548822,70456,1
7256089,362474,1
7375270,264787,1
5774549,148883,1
7268772,318695,1
7842688,198574,1
6673436,286826,1
5519229,152973,1
6164267,35683,1
7799381,225358,1
6692095,98177,1
5268858,102528,1
7699945,100605,1
6175557,154949,1
8105345,108630,1
7791807,81601,1
6556168,221315,1
6322770,280900,1
7036589,94220,1
7514731,356959,1
7105046,29800,1
7605398,172447,1
7734235,434910,1
4937030,38634,1
5309284,75156,1
8043334,168058,1
5105090,210699,1
6213042,438222,1
7202323,291701,1
7164540,55513,1
7866747,71573,1
4891811,105450,1
5528252,57304,1
5128913,267969,1
6689035,239261,1
7516910,267385,1
6552379,363736,1
6213047,391213,1
6082112,435105,1
4415545,146458,1
5050828,435364,1
7258637,82893,1
6268126,343664,1
5367271,216279,1
6853896,61401,1
7073714,394519,1
6031535,58340,1
7391438,357844,1
5019237,283806,1
6671744,194379,1
4821672,236751,1
6189726,434981,1
7593824,319273,1
6801700,192104,1
5981011,7921,1
8038054,10045,1
6830690,126586,1
7069967,46849,1
7807775,318329,1
7331573,257073,1
6863444,379780,1
5447014,378793,1
6665416,2198,1
7955292,44115,1
6314364,358723,1
7134590,258774,1
7281320,89680,1
7999612,260719,1
6543412,375805,1
7856039,57589,1
4487833,270980,1
7627259,115392,1
7647621,174383,1
7986733,98928,1
7902485,295584,1
8165932,370580,1
7503561,95013,1
7446008,132763,1
5523952,362610,1
7800109,214562,1
7101690,315355,1
7754154,248398,1
7176011,4562,1
7295491,218962,1
7389165,237435,1
6997008,85592,1
7054218,18788,1
7752628,14530,1
5199634,58373,1
6640519,8809,1
8042339,192059,1
8052500,82060,1
5853162,346116,1
7861299,431923,1
7324734,138930,1
7632153,225297,1
7892884,358009,1
6613349,5524,1
6919494,122190,1
7809166,167795,1
6840261,358357,1
7437980,186798,1
7322955,59824,1
4809676,374903,1
6905516,395557,1
7834018,259482,1
4460983,56540,1
5316001,404309,1
5893778,127033,1
6927404,402473,1
7737630,74819,1
8185934,79295,1
5612317,258393,1
7864515,372708,1
7179828,114947,1
7170199,138314,1
5070049,369353,1
5749853,434201,1
4668131,431217,1
6741081,44952,1
4448792,344434,1
5992289,332594,1
4425712,204856,1
7345134,230760,1
7579665,380017,1
7251729,133232,1
6435000,355041,1
5557195,133138,1
7017773,61198,1
8210299,433522,1
4936931,99026,1
7162368,358312,1
7415657,206750,1
4356997,255747,1
7470332,50001,1
7627030,35155,1
7972404,209166,1
7580659,26331,1
7838073,424230,1
4844715,62559,1
6177653,70937,1
7824567,292773,1
7879152,363989,1
4260263,56297,1
5146303,154302,1
6430290,160232,1
7605003,362725,1
6995586,59069,1
6792341,9073,1
8206860,600,1
7387313,83174,1
7246154,94497,1
7946599,17063,1
7396688,364355,1
6530398,195358,1
5040265,213947,1
7967843,278806,1
6498245,153962,1
7398867,309640,1
7438800,202997,1
7561104,136305,1
7971876,56849,1
7595056,423989,1
7851747,327669,1
7842236,28191,1
7805224,353677,1
5340355,72239,1
6952995,101729,1
8089840,4526,1
5375917,68525,1
7085434,15359,1
7213084,106396,1
7470571,342958,1
7418109,20577,1
4063841,370836,1
8022060,326500,1
6752881,207148,1
7059234,53481,1
5601324,106045,1
5745037,46872,1
4353223,149893,1
7405650,383273,1
8214221,76924,1
6294155,383537,1
7004129,137320,1
7233200,322469,1
5507575,240767,1
7123187,372706,1
7137284,31931,1
5205170,25757,1
7871402,146264,1
4465143,428586,1
7334024,276644,1
7252448,101934,1
5102229,10614,1
5086831,366427,1
7537453,139665,1
8040261,7857,1
7123367,365443,1
4836031,106396,1
7785179,9369,1
4500987,217523,1
7823002,439451,1
7584792,89045,1
5439263,342976,1
8099039,68171,1
6065750,422784,1
5260859,188676,1
7205475,81142,1
7901648,424408,1
8165965,150161,1
8114393,439714,1
7729731,93893,1
7883385,267880,1
4377159,195698,1
7447875,281353,1
7737695,87084,1
7348008,291642,1
7616885,115827,1
4072843,419339,1
6583957,436926,1
7282164,45530,1
7345731,318912,1
6640970,243110,1
5506312,75542,1
7148567,189697,1
4399625,143193,1
5998521,283770,1
7983328,215879,1
5978323,195501,1
8026328,6065,1
7945709,87959,1
7866483,251997,1
5943808,101471,1
5918534,214638,1
7422610,439435,1
6934072,36616,1
7505195,116852,1
5192869,106602,1
6800061,212179,1
5507575,81849,1
8137659,347066,1
7841197,235779,1
5604646,342152,1
6237108,317630,1
7182965,366919,1
7409844,6900,1
7093228,373927,1
7772067,256043,1
7856756,168386,1
7424186,331103,1
7213140,229951,1
6943699,322304,1
8042371,338310,1
5309294,422563,1
6927157,361321,1
6735946,188384,1
7561804,331034,1
7875316,177687,1
5262148,2792,1
7727085,432857,1
5849184,348980,1
6186376,299183,1
7436921,412484,1
7999513,19554,1
8178492,292894,1
7448369,363604,1
7075640,341400,1
3988155,284727,1
7646485,72224,1
4691641,91862,1
5973037,42092,1
8131545,369344,1
8057254,299707,1
6793279,220400,1
7711132,242424,1
7927773,294284,1
7656203,200426,1
6877593,23750,1
7716255,11189,1
8186034,175691,1
6844961,275800,1
7564829,80672,1
7786452,303419,1
6313490,81661,1
5567529,143785,1
6722374,53365,1
7065010,364767,1
4793077,254030,1
7633933,32985,1
6662190,18537,1
6698505,151458,1
7733356,62080,1
6631446,341842,1
6554070,3263,1
6845543,421224,1
6364591,250468,1
7949199,177983,1
7032401,306063,1
7899035,16134,1
7891328,44645,1
7856728,56937,1
6620044,438020,1
6334868,234960,1
8028544,199006,1
7633261,13031,1
5134268,76409,1
7648198,212903,1
7150633,331104,1
8058838,183752,1
7196154,163424,1
3997106,367200,1
5771521,115519,1
7777575,223049,1
5707408,279281,1
7207623,22735,1
7995993,420169,1
7531440,396458,1
7913184,38950,1
4254173,23872,1
6769286,27161,1
8155188,347082,1
7172786,54991,1
6259347,99469,1
7286117,337575,1
5430554,420481,1
6927441,361369,1
4462361,239261,1
7267657,115986,1
7490019,15915,1
5732951,209255,1
5535850,42587,1
6323936,412221,1
7066671,99534,1
4190499,75542,1
7504085,26625,1
8106051,366954,1
8104067,108109,1
4467747,361225,1
7909489,22573,1
7845387,25725,1
4123737,96699,1
8079696,171658,1
7923308,57084,1
6688977,409470,1
7843364,154459,1
8045992,333747,1
6346949,242495,1
4701698,347784,1
7649315,43126,1
7317130,22105,1
7558580,163732,1
4749728,233593,1
5170093,310635,1
7196429,8032,1
5074938,388471,1
4969762,22728,1
6080067,25757,1
7830161,325757,1
5565524,356251,1
5059368,400652,1
7097061,11956,1
7454996,250915,1
6222574,195209,1
5666688,325993,1
7450573,202946,1
7610734,381384,1
7294926,336277,1
6889162,196285,1
7927055,100843,1
7639928,115215,1
4699348,373534,1
6452482,28384,1
7723538,364386,1
5342989,52566,1
7500189,297431,1
7395622,66013,1
5137602,319052,1
7828493,26560,1
7464196,184578,1
7753004,153845,1
7829209,104864,1
7649335,411,1
6091775,353677,1
7910751,418223,1
7902127,341600,1
7230092,363989,1
7399801,46878,1
7535203,279520,1
4860598,219061,1
7375095,181721,1
5005232,345161,1
8024570,116222,1
5646908,398556,1
6498723,419083,1
6958819,229745,1
7962117,44195,1
4574233,172329,1
7994393,391358,1
8196645,390542,1
5031882,195387,1
7951416,52790,1
8052487,326824,1
7108332,53995,1
6179196,216568,1
7762183,132018,1
7875128,376160,1
4479092,1028,1
4580421,382357,1
5922536,368157,1
6113875,68130,1
7348008,228961,1
7556918,191617,1
5791338,294554,1
7819232,29327,1
7776564,314860,1
7393158,274919,1
7755460,46499,1
7664470,200518,1
8027282,110284,1
8040965,326508,1
7324778,62300,1
7284513,99026,1
7992024,429597,1
7399214,93243,1
6263794,304344,1
8081578,111970,1
5169410,309656,1
5539323,378187,1
8096202,140346,1
8136247,127330,1
7838481,17947,1
5457930,304280,1
7159165,75096,1
6052894,44811,1
4981819,345357,1
4541060,400305,1
5454057,78484,1
7866483,420481,1
7270355,414043,1
7856728,105943,1
8018706,126747,1
6222574,354328,1
7777575,26855,1
5895616,320150,1
7124521,243574,1
7865102,94032,1
7914555,169637,1
8087085,127176,1
7692454,370207,1
7604814,363056,1
6536260,310292,1
7968747,211961,1
6012683,307678,1
5604526,344220,1
6885696,379499,1
7881442,26285,1
8246504,333889,1
6987369,139311,1
6915997,189697,1
7889646,361412,1
7616710,139528,1
7843112,92619,1
7261208,191056,1
5990252,423033,1
7994357,43799,1
6252474,122903,1
7639928,29800,1
7023242,77506,1
5614333,392486,1
4581179,301828,1
4986850,224156,1
6340515,334061,1
6910081,191072,1
7223095,115513,1
7297097,27063,1
7430088,309298,1
5696466,142155,1
7743622,162497,1
8097680,88266,1
5596402,258097,1
4765402,300057,1
4238501,262574,1
8089840,258478,1
4504661,131067,1
7132406,332092,1
6972851,196722,1
5591741,401000,1
7867234,269179,1
7986733,140209,1
7277940,313742,1
7862329,395080,1
7905972,60199,1
7595335,415718,1
8190871,223711,1
6798729,27963,1
8095928,23618,1
7088810,437650,1
7928118,309805,1
7772830,309852,1
7600426,112853,1
5128913,58439,1
4989397,155417,1
7805700,231323,1
7226031,377567,1
8297353,207721,1
8161338,412466,1
7596786,123852,1
7798304,89816,1
7091818,36199,1
7774766,159027,1
7604700,265144,1
6847964,269060,1
6759988,71852,1
6052025,11375,1
7906279,240743,1
7171297,370014,1
7265839,4250,1
5575455,23134,1
6677419,60378,1
7212464,337818,1
