6841087,243103,1
7903636,359713,1
6232969,50916,1
7377137,428266,1
6676995,129346,1
7100215,54035,1
5899513,384365,1
7397457,46681,1
6239446,357801,1
6012683,248449,1
6756850,312978,1
6468869,157064,1
7273240,349681,1
7608751,418513,1
6664771,321437,1
7694994,438416,1
6082153,159193,1
6856280,117179,1
4687673,212177,1
5040838,228658,1
7631920,262179,1
4559980,243032,1
7963353,96132,1
7499388,237978,1
7723356,288606,1
4758744,330151,1
5788498,231166,1
5287963,394222,1
5435669,418002,1
7253256,428266,1
6986310,40039,1
6704202,47474,1
7736599,46594,1
4990274,31257,1
7824678,122654,1
6203793,190628,1
6140983,428828,1
7895380,237978,1
7196764,89682,1
4047159,384019,1
6001197,178651,1
4975662,225708,1
4013196,64203,1
4566282,409338,1
5226803,250586,1
5869606,400608,1
6934048,266247,1
6950169,276146,1
7623974,80046,1
8063039,112207,1
7785566,106409,1
7890233,224607,1
7877337,270947,1
7567813,438416,1
5850387,60101,1
4748340,220624,1
7296400,373318,1
6846656,227920,1
7315891,112890,1
6942275,155103,1
4260090,438416,1
7114793,136033,1
6186537,230887,1
7340720,204918,1
6750197,347709,1
4326810,421844,1
4559040,208950,1
5469333,307726,1
7039565,228939,1
4448341,347709,1
5353164,444272,1
6457435,166495,1
6637888,392977,1
5063699,438908,1
6389720,307726,1
4595412,359713,1
4571552,264190,1
7808303,47652,1
6423522,405653,1
7327678,22238,1
6133876,402403,1
6710069,384019,1
6349101,270643,1
5308493,244419,1
7689221,224607,1
6688977,167344,1
6225837,250586,1
7834533,89682,1
5534356,151855,1
6843890,268905,1
5958226,68309,1
7092829,215517,1
5700760,205856,1
7452160,409327,1
4425176,126593,1
4997085,440395,1
7477885,45174,1
7919190,165554,1
6579460,363359,1
5646803,63741,1
4504781,370610,1
4834851,231166,1
5561606,253235,1
7990777,438416,1
6187585,111366,1
6948915,21437,1
7496303,34629,1
7396100,383645,1
7413942,152294,1
6506815,312978,1
7877539,238071,1
5145672,282953,1
8098636,285722,1
4773463,28982,1
5471054,164230,1
7503418,359713,1
6207424,261808,1
7628093,276343,1
7848724,378964,1
7079319,3315,1
5882380,244932,1
4927149,43800,1
7655278,261951,1
4260065,438416,1
4344681,182085,1
7534322,204918,1
5189510,363359,1
6416973,12778,1
5344969,388884,1
7921681,282953,1
5991281,253235,1
7477808,40015,1
5002993,12778,1
7817729,67056,1
7645603,62599,1
6639646,383645,1
6175398,204918,1
5584764,357452,1
5660269,89682,1
7167583,103551,1
5358910,76272,1
7847937,112890,1
7830257,126593,1
7355793,89682,1
7859442,302387,1
7257636,4254,1
6814685,224607,1
4913189,246278,1
4934139,248449,1
4036782,331802,1
7112171,253198,1
7856767,136033,1
5981966,315772,1
7281533,64718,1
7689663,359522,1
7268370,219316,1
5912008,67279,1
7940286,438416,1
7998161,206270,1
7165569,388884,1
4488973,89682,1
7620099,384365,1
7869976,34699,1
6623083,438416,1
6645609,392977,1
6837772,230887,1
6067463,24142,1
7032337,382871,1
5681403,237526,1
7017773,404150,1
7043949,294345,1
7093113,368397,1
6535772,225708,1
7792125,96106,1
4741734,384365,1
6322770,307726,1
4946995,151855,1
7684889,103625,1
5920298,238118,1
5786945,68309,1
5627141,384365,1
7945306,371236,1
5283511,397882,1
6454720,67279,1
7482404,132349,1
7048262,43800,1
7669341,355599,1
7717394,4254,1
8065599,219626,1
6142706,270947,1
7526480,67279,1
7493171,310771,1
8021843,138138,1
4807818,230887,1
6537556,79581,1
8066857,4254,1
7379285,3563,1
6725605,58495,1
8099321,80741,1
6381058,399666,1
4440387,261951,1
5933651,434637,1
6827502,171590,1
7059307,302387,1
5658747,220624,1
7367282,373648,1
7695609,69646,1
4224688,366132,1
7384876,35115,1
7402558,166336,1
4989397,368397,1
5641013,269967,1
6358355,40039,1
7330004,140602,1
7322847,93224,1
4660957,208845,1
8024614,244625,1
5239308,298497,1
6109956,231166,1
7942091,382513,1
6877593,310771,1
6113591,268905,1
6190361,40039,1
7745656,368397,1
4825723,363359,1
8106395,67056,1
8044389,211705,1
7157233,276339,1
7977655,359713,1
7459450,367672,1
4423042,384365,1
4226939,159193,1
7531583,31257,1
7767567,428828,1
5275684,430009,1
7783133,420970,1
5951389,22238,1
8021940,302387,1
7508021,76272,1
7771397,244419,1
7795481,298497,1
