795465,1092432,1
710727,1100839,1
636583,568013,1
689797,174843,1
778419,272513,1
633860,452221,1
729267,714592,1
832674,806994,1
656201,454635,1
756243,70639,1
632407,272280,1
533101,196527,1
585490,1137869,1
749870,489106,1
773281,934375,1
703796,927296,1
778419,522261,1
672867,208101,1
532183,782772,1
549540,705381,1
820018,171902,1
613808,581842,1
712199,729623,1
460929,714706,1
788109,606211,1
370704,529458,1
633860,31123,1
605914,488047,1
690483,586151,1
586627,952322,1
576064,749362,1
571841,414497,1
691147,550556,1
512676,505382,1
619490,592666,1
788109,1070283,1
724410,909502,1
724410,476480,1
637917,995379,1
672867,616422,1
636583,949321,1
346816,629980,1
672867,625003,1
788109,308856,1
790747,845712,1
525568,721698,1
463144,732292,1
8619,143149,1
616957,725258,1
753615,538893,1
393658,969941,1
229408,753530,1
682926,26012,1
605582,577295,1
161078,273737,1
545412,124800,1
642249,495551,1
785787,1130635,1
373020,594528,1
827433,405333,1
480815,350863,1
702859,877273,1
682926,336761,1
50955,682986,1
595807,777997,1
312634,645419,1
559451,915004,1
565658,886973,1
763065,200226,1
604900,988394,1
612719,67430,1
778419,636685,1
616957,124149,1
536324,567177,1
523605,221753,1
698846,524118,1
750904,201085,1
526294,92080,1
728160,853612,1
601577,127726,1
371542,719843,1
689797,1033613,1
736176,1124384,1
540277,889638,1
605388,326184,1
572188,1124632,1
576064,1099129,1
724410,970467,1
702859,155546,1
599661,343486,1
459258,911675,1
689797,314872,1
551964,989003,1
724410,76096,1
534935,737082,1
314312,145322,1
195356,215620,1
143759,922954,1
753615,950376,1
666237,794492,1
309136,97488,1
279585,776670,1
755812,1115365,1
689797,13488,1
545412,687593,1
821877,916032,1
578908,89949,1
474648,330761,1
753615,167452,1
763065,837408,1
797762,673720,1
525568,1138955,1
527694,491406,1
593607,192078,1
785787,30995,1
735268,777922,1
593961,957366,1
712199,874880,1
763065,1006009,1
492865,464880,1
407320,975157,1
549540,524519,1
555280,935099,1
770967,759705,1
756243,179941,1
690483,783863,1
545086,1111744,1
832106,763554,1
755525,39783,1
604900,1134431,1
337182,460563,1
571449,676258,1
452636,987421,1
373185,423334,1
633860,216746,1
380618,144809,1
576064,283345,1
778419,384987,1
689797,22898,1
686891,622120,1
770967,1013359,1
551964,686240,1
500954,957697,1
576064,739881,1
428371,611681,1
585490,477424,1
143759,347705,1
604900,873335,1
581514,225856,1
736693,1115663,1
712199,619812,1
716382,605271,1
724410,108346,1
576064,152560,1
820018,17598,1
675971,730243,1
788109,515786,1
724410,375153,1
463144,704204,1
763065,49834,1
579810,269100,1
633860,145463,1
724410,1115189,1
474648,248463,1
689797,161421,1
832106,1024748,1
526294,561590,1
672867,726189,1
724410,85772,1
561977,264448,1
623989,321637,1
492576,1085470,1
564707,372171,1
824615,68639,1
624737,1104715,1
545086,674764,1
686891,600002,1
452636,935274,1
724410,1015240,1
581514,720485,1
743719,620383,1
593961,675066,1
605914,977426,1
389914,783863,1
619490,1051815,1
724410,973245,1
544047,614998,1
469967,850736,1
526294,847393,1
792705,155209,1
542867,285215,1
543805,797823,1
630104,590785,1
724410,864823,1
839416,380048,1
605582,81294,1
540261,930272,1
605582,771165,1
686891,1042816,1
651120,850122,1
612719,261125,1
523968,893494,1
750291,931636,1
605582,899650,1
576064,519507,1
523968,23136,1
747727,542311,1
571449,255045,1
821350,196834,1
549540,580262,1
540277,623562,1
698846,147773,1
571120,406049,1
460462,929477,1
510883,1067592,1
810579,930779,1
797762,1002397,1
573497,1114260,1
595807,105093,1
724410,227813,1
702859,1047542,1
753615,269559,1
493396,119846,1
452636,687945,1
632501,42789,1
571449,786059,1
604900,228431,1
510967,297693,1
586627,399767,1
720240,432469,1
523207,1102303,1
702859,974466,1
623989,978801,1
437160,1013877,1
605582,764382,1
724410,484726,1
595807,133752,1
312988,584182,1
675971,97346,1
585490,442479,1
604900,678483,1
581514,227005,1
605582,980118,1
515169,1018943,1
512676,542721,1
307405,816630,1
724410,382124,1
667857,477854,1
735268,953744,1
58980,541489,1
